Time,Fees,Profit,Shares
1731623169.390485,,,
1731623170.3221061,,,
1731623171.43889,,,
1731623172.361384,,,
1731623173.288738,,,
1731623174.294891,,,
1731623174.961683,,,
1731623175.972152,,,
1731623177.050465,,,
1731623178.0219,,,
1731623178.962593,,,
1731623180.085841,,,
1731623181.161031,,,
1731623182.148439,,,
1731623183.251287,,,
1731623184.210751,,,
1731623185.368636,,,
1731623186.299371,,,
1731623187.146858,,,
1731623188.023724,,,
1731623189.0955288,,,
1731623190.0744698,,,
1731623191.1029031,,,
1731623191.8216379,,,
1731623192.7541,,,
1731623193.829134,,,
1731623194.793705,,,
1731623195.739717,,,
1731623196.530952,,,
1731623197.456001,,,
1731623198.5175629,,,
1731623199.510855,,,
1731623200.4564438,,,
1731623201.560278,,,
1731623202.620369,,,
1731623203.338948,,,
1731623204.295923,,,
1731623205.2706292,,,
1731623206.224025,,,
1731623207.3637278,,,
1731623208.321116,,,
1731623209.454089,,,
1731623210.1568289,,,
1731623211.0825448,,,
1731623212.046456,,,
1731623213.04615,,,
1731623214.218543,,,
1731623215.143977,,,
1731623216.185332,,,
1731623217.315042,,,
1731623218.336241,,,
1731623219.427349,,,
1731623220.383004,,,
1731623221.2481291,,,
1731623222.1759381,,,
1731623223.158689,,,
1731623224.2107708,,,
1731623225.205118,,,
1731623225.878456,,,
1731623226.772539,,,
1731623227.7826738,,,
1731623228.476067,,,
1731623229.395187,,,
1731623230.620555,,,
1731623231.49957,,,
1731623232.441275,,,
1731623233.316436,,,
1731623234.278774,,,
1731623235.209729,,,
1731623236.279538,,,
1731623237.275658,,,
1731623238.264771,,,
1731623239.307988,,,
1731623240.404077,,,
1731623241.4005802,,,
1731623242.506925,,,
1731623243.449941,,,
1731623244.607975,,,
1731623245.281261,,,
1731623246.233655,,,
1731623247.301022,,,
1731623248.275868,,,
1731623249.2174232,,,
1731623250.334945,,,
1731623251.4466019,,,
1731623252.369257,,,
1731623253.4748101,,,
1731623254.378339,,,
1731623255.516901,,,
1731623256.643179,,,
1731623257.4118662,,,
1731623258.3553479,,,
1731623259.185408,,,
1731623260.2964559,,,
1731623261.010443,,,
1731623261.945718,,,
1731623262.9171379,,,
1731623263.9583402,,,
1731623265.049504,,,
1731623266.002072,,,
1731623266.932957,,,
1731623268.098637,,,
1731623269.226327,,,
1731623270.260418,,,
1731623271.000736,,,
1731623272.122429,,,
1731623273.049888,,,
1731623273.992981,,,
1731623275.0120618,,,
1731623275.8243,,,
1731623276.760194,,,
1731623277.6758158,,,
1731623278.6591601,,,
1731623279.3770251,,,
1731623280.2676039,,,
1731623281.037642,,,
1731623282.004852,,,
1731623282.9162781,,,
1731623283.891326,,,
1731623284.6270962,,,
1731623285.531199,,,
1731623286.5044322,,,
1731623287.613066,,,
1731623288.5500832,,,
1731623289.677696,,,
1731623290.738142,,,
1731623291.759029,,,
1731623292.458039,,,
1731623293.366046,,,
1731623294.316232,,,
1731623295.42265,,,
1731623296.510985,,,
1731623297.458566,,,
1731623298.584723,,,
1731623299.5564458,,,
1731623300.683439,,,
1731623301.4406452,,,
1731623302.385951,,,
1731623303.329343,,,
1731623304.32611,,,
1731623305.4220648,,,
1731623306.373612,,,
1731623307.5351639,,,
1731623308.269533,,,
1731623309.232179,,,
1731623310.1455941,,,
1731623311.153622,,,
1731623311.848553,,,
1731623312.804656,,,
1731623313.8055449,,,
1731623314.486957,,,
1731623315.387546,,,
1731623316.33284,,,
1731623317.455193,,,
1731623318.532162,,,
1731623319.542706,,,
1731623320.624332,,,
1731623321.578315,,,
1731623322.704052,,,
1731623323.434067,,,
1731623324.335687,,,
1731623325.296603,,,
1731623326.388364,,,
1731623327.074628,,,
1731623328.043632,,,
1731623329.044748,,,
1731623329.966361,,,
1731623331.096647,,,
1731623331.8079019,,,
1731623332.7348852,,,
1731623333.733338,,,
1731623334.430584,,,
1731623335.3176699,,,
1731623336.055187,,,
1731623337.001778,,,
1731623337.829761,,,
1731623338.939017,,,
1731623339.651458,,,
1731623340.527901,,,
1731623341.234826,,,
1731623342.137013,,,
1731623343.130444,,,
1731623344.226161,,,
1731623345.27575,,,
1731623346.280705,,,
1731623346.973841,,,
1731623347.8858728,,,
1731623348.8438568,,,
1731623349.9425979,,,
1731623351.040054,,,
1731623351.987259,,,
1731623353.082485,,,
1731623354.1756,,,
1731623355.134211,,,
1731623356.23481,,,
1731623357.337909,,,
1731623358.3426821,,,
1731623359.2278311,,,
1731623360.127462,,,
1731623361.059711,,,
1731623362.1545038,,,
1731623363.1227489,,,
1731623364.104059,,,
1731623365.202837,,,
1731623366.209168,,,
1731623366.898574,,,
1731623367.852204,,,
1731623368.839247,,,
1731623369.815541,,,
1731623370.945586,,,
1731623371.648704,,,
1731623372.540056,,,
1731623373.4830852,,,
1731623374.600615,,,
1731623375.316813,,,
1731623376.2026088,,,
1731623377.150917,,,
1731623378.267605,,,
1731623378.9837718,,,
1731623379.909877,,,
1731623380.873882,,,
1731623381.9760199,,,
1731623382.924376,,,
1731623384.026528,,,
1731623385.124962,,,
1731623386.0634089,,,
1731623387.1941912,,,
1731623387.886722,,,
1731623388.792419,,,
1731623389.792044,,,
1731623390.5176508,,,
1731623391.441872,,,
1731623392.356947,,,
1731623393.476785,,,
1731623394.185579,,,
1731623395.1102169,,,
1731623396.102633,,,
1731623396.832865,,,
1731623397.742073,,,
1731623398.726178,,,
1731623399.75828,,,
1731623400.8021472,,,
1731623401.919938,,,
1731623402.84424,,,
1731623403.942519,,,
1731623405.0050619,,,
1731623405.727197,,,
1731623406.672427,,,
1731623407.77422,,,
1731623408.7224672,,,
1731623409.766785,,,
1731623410.767235,,,
1731623411.859045,,,
1731623412.873377,,,
1731623413.5988421,,,
1731623414.563252,,,
1731623415.528508,,,
1731623416.478374,,,
1731623417.609975,,,
1731623418.57713,,,
1731623419.732182,,,
1731623420.677123,,,
1731623421.795771,,,
1731623422.872174,,,
1731623423.9175968,,,
1731623424.949674,,,
1731623425.734424,,,
1731623426.682048,,,
1731623427.593781,,,
1731623428.6154912,,,
1731623429.69276,,,
1731623430.770048,,,
1731623431.765753,,,
1731623432.541134,,,
1731623433.49561,,,
1731623434.4117398,,,
1731623435.4159539,,,
1731623436.15443,,,
1731623437.061253,,,
1731623437.806859,,,
1731623438.8560798,,,
1731623439.75194,,,
1731623440.711906,,,
1731623441.708875,,,
1731623442.410677,,,
1731623443.330496,,,
1731623444.328813,,,
1731623445.423775,,,
1731623446.104586,,,
1731623447.030732,,,
1731623448.0036638,,,
1731623448.683077,,,
1731623449.5142138,,,
1731623450.645617,,,
1731623451.40717,,,
1731623452.476985,,,
1731623453.438863,,,
1731623454.358447,,,
1731623455.345689,,,
1731623456.4345531,,,
1731623457.427295,,,
1731623458.538226,,,
1731623459.562679,,,
1731623460.261664,,,
1731623461.1728141,,,
1731623462.1989539,,,
1731623463.148989,,,
1731623464.293895,,,
1731623464.967584,,,
1731623465.865103,,,
1731623466.9101691,,,
1731623467.865858,,,
1731623468.971209,,,
1731623469.705003,,,
1731623470.620013,,,
1731623471.5341399,,,
1731623472.582314,,,
1731623473.42524,,,
1731623474.309251,,,
1731623475.256781,,,
1731623476.360211,,,
1731623477.356108,,,
1731623478.35412,,,
1731623479.504066,,,
1731623480.498993,,,
1731623481.493841,,,
1731623482.6822689,,,
1731623483.5964632,,,
1731623484.7144089,,,
1731623485.816841,,,
1731623486.796869,,,
1731623487.890513,,,
1731623489.135104,,,
1731623489.933666,,,
1731623491.0481641,,,
1731623491.984376,,,
1731623493.1238132,,,
1731623493.833196,,,
1731623495.0050628,,,
1731623495.906969,,,
1731623496.833824,,,
1731623497.752821,,,
1731623498.9016478,,,
1731623499.921201,,,
1731623500.896624,,,
1731623502.027462,,,
1731623502.719214,,,
1731623503.614463,,,
1731623504.568914,,,
1731623505.676262,,,
1731623506.774446,,,
1731623507.793847,,,
1731623508.505276,,,
1731623509.4121358,,,
1731623510.388405,,,
1731623511.112607,,,
1731623512.050438,,,
1731623513.0137339,,,
1731623514.108941,,,
1731623515.058717,,,
1731623516.207507,,,
1731623517.0014012,,,
1731623517.897276,,,
1731623518.940781,,,
1731623519.875728,,,
1731623520.889676,,,
1731623521.866991,,,
1731623522.986876,,,
1731623523.777133,,,
1731623524.864643,,,
1731623525.801068,,,
1731623526.7225778,,,
1731623527.686294,,,
1731623528.80316,,,
1731623529.516879,,,
1731623530.401804,,,
1731623531.490238,,,
1731623532.454195,,,
1731623533.406719,,,
1731623534.552226,,,
1731623535.503554,,,
1731623536.6228511,,,
1731623537.711943,,,
1731623538.702038,,,
1731623539.7950459,,,
1731623540.792345,,,
1731623541.90433,,,
1731623542.924171,,,
1731623543.891328,,,
1731623545.033251,,,
1731623546.053838,,,
1731623547.036515,,,
1731623548.1781309,,,
1731623549.137612,,,
1731623550.26703,,,
1731623551.280319,,,
1731623552.2817569,,,
1731623553.386081,,,
1731623554.477204,,,
1731623555.486016,,,
1731623556.209198,,,
1731623557.143046,,,
1731623558.048436,,,
1731623559.154166,,,
1731623560.141406,,,
1731623561.240601,,,
1731623562.338681,,,
1731623563.290775,,,
1731623564.423815,,,
1731623565.3833358,,,
1731623566.5362408,,,
1731623567.232974,,,
1731623568.14329,,,
1731623569.115993,,,
1731623569.825769,,,
1731623570.728964,,,
1731623571.7348962,,,
1731623572.854719,,,
1731623573.848143,,,
1731623574.824849,,,
1731623575.9536939,,,
1731623576.5350342,,,
1731623577.516261,,,
1731623578.491201,,,
1731623579.620737,,,
1731623580.361554,,,
1731623581.2527769,,,
1731623582.249881,,,
1731623582.942616,,,
1731623583.899991,,,
1731623584.975626,,,
1731623585.941055,,,
1731623586.933402,,,
1731623587.655811,,,
1731623588.6090162,,,
1731623589.7171268,,,
1731623590.652253,,,
1731623591.651659,,,
1731623592.749058,,,
1731623593.7566562,,,
1731623594.459831,,,
1731623595.2697809,,,
1731623596.381564,,,
1731623597.468749,,,
1731623598.468735,,,
1731623599.5597272,,,
1731623600.5142741,,,
1731623601.681838,,,
1731623602.4396842,,,
1731623603.38528,,,
1731623604.3674638,,,
1731623605.3474848,,,
1731623606.367285,,,
1731623607.073785,,,
1731623607.97594,,,
1731623608.958442,,,
1731623609.669984,,,
1731623610.5989702,,,
1731623611.566557,,,
1731623612.674796,,,
1731623613.6200871,,,
1731623614.7140758,,,
1731623615.766561,,,
1731623616.547224,,,
1731623617.492117,,,
1731623618.440447,,,
1731623619.440528,,,
1731623620.548479,,,
1731623621.534972,,,
1731623622.65569,,,
1731623623.6344461,,,
1731623624.379519,,,
1731623625.307193,,,
1731623626.385272,,,
1731623627.3688571,,,
1731623628.351327,,,
1731623629.069227,,,
1731623629.973527,,,
1731623630.9239628,,,
1731623631.734439,,,
1731623632.873504,,,
1731623633.804013,,,
1731623634.745211,,,
1731623635.825324,,,
1731623636.846582,,,
1731623637.966552,,,
1731623638.904495,,,
1731623639.8900712,,,
1731623640.9452338,,,
1731623642.0481339,,,
1731623643.061794,,,
1731623643.753943,,,
1731623644.672607,,,
1731623645.655283,,,
1731623646.7489028,,,
1731623647.75691,,,
1731623648.477016,,,
1731623649.382117,,,
1731623650.37712,,,
1731623651.4822998,,,
1731623652.501882,,,
1731623653.215541,,,
1731623654.126357,,,
1731623655.092468,,,
1731623656.1899981,,,
1731623657.136768,,,
1731623658.235631,,,
1731623659.361705,,,
1731623660.353164,,,
1731623661.034413,,,
1731623661.9541361,,,
1731623662.9695292,,,
1731623663.681391,,,
1731623664.6193762,,,
1731623665.6063192,,,
1731623666.330644,,,
1731623667.2400708,,,
1731623668.267272,,,
1731623668.957377,,,
1731623669.93934,,,
1731623670.8673751,,,
1731623671.901209,,,
1731623672.595231,,,
1731623673.520819,,,
1731623674.497299,,,
1731623675.490561,,,
1731623676.639596,,,
1731623677.348541,,,
1731623678.249593,,,
1731623679.159203,,,
1731623680.271029,,,
1731623681.035948,,,
1731623681.961887,,,
1731623682.92894,,,
1731623683.935173,,,
1731623685.023757,,,
1731623686.023318,,,
1731623687.138679,,,
1731623688.1611788,,,
1731623688.9382348,,,
1731623689.816132,,,
1731623690.786035,,,
1731623691.490601,,,
1731623692.4503849,,,
1731623693.557856,,,
1731623694.6907918,,,
1731623695.6211112,,,
1731623696.66056,,,
1731623697.6028202,,,
1731623698.753891,,,
1731623699.471115,,,
1731623700.3827689,,,
1731623701.44008,,,
1731623702.4281878,,,
1731623703.4256132,,,
1731623704.1224298,,,
1731623705.062151,,,
1731623706.068365,,,
1731623706.8044858,,,
1731623707.7315671,,,
1731623708.725933,,,
1731623709.750387,,,
1731623710.452523,,,
1731623711.5764952,,,
1731623712.5091999,,,
1731623713.4402251,,,
1731623714.43199,,,
1731623715.1342468,,,
1731623716.055048,,,
1731623716.7931361,,,
1731623717.71766,,,
1731623718.684823,,,
1731623719.683525,,,
1731623720.767232,,,
1731623721.777848,,,
1731623722.525085,,,
1731623723.64355,,,
1731623724.682032,,,
1731623725.739124,,,
1731623726.7099268,,,
1731623727.621821,,,
1731623728.589814,,,
1731623729.676416,,,
1731623730.635277,,,
1731623731.428776,,,
1731623732.307657,,,
1731623733.254515,,,
1731623734.3610592,,,
1731623735.451893,,,
1731623736.3994849,,,
1731623737.583554,,,
1731623738.341197,,,
1731623739.282303,,,
1731623740.212422,,,
1731623741.3106549,,,
1731623742.270785,,,
1731623743.2166731,,,
1731623744.3395042,,,
1731623745.408416,,,
1731623746.363232,,,
1731623747.479349,,,
1731623748.163197,,,
1731623749.090419,,,
1731623750.086076,,,
1731623750.7836668,,,
1731623751.7173288,,,
1731623752.4860291,,,
1731623753.447907,,,
1731623754.378643,,,
1731623755.44887,,,
1731623756.546763,,,
1731623757.54486,,,
1731623758.6455622,,,
1731623759.582508,,,
1731623760.582134,,,
1731623761.680453,,,
1731623762.67976,,,
1731623763.421966,,,
1731623764.298647,,,
1731623765.247676,,,
1731623766.297577,,,
1731623767.0491898,,,
1731623767.982768,,,
1731623768.975349,,,
1731623770.0632699,,,
1731623771.013695,,,
1731623772.164757,,,
1731623772.861284,,,
1731623773.835348,,,
1731623774.782324,,,
1731623775.733873,,,
1731623776.834071,,,
1731623777.952825,,,
1731623778.707572,,,
1731623779.634621,,,
1731623780.559654,,,
1731623781.602208,,,
1731623782.60112,,,
1731623783.488481,,,
1731623784.261339,,,
1731623785.234219,,,
1731623785.980648,,,
1731623787.100616,,,
1731623788.0837429,,,
1731623788.987829,,,
1731623789.9553761,,,
1731623790.689366,,,
1731623791.803359,,,
1731623792.7119732,,,
1731623793.668712,,,
1731623794.6567192,,,
1731623795.536907,,,
1731623796.4372292,,,
1731623797.363086,,,
1731623798.3371751,,,
1731623799.049377,,,
1731623799.9484239,,,
1731623800.948952,,,
1731623802.046535,,,
1731623803.100519,,,
1731623803.9756181,,,
1731623804.843235,,,
1731623805.769887,,,
1731623806.743022,,,
1731623807.8361669,,,
1731623808.7848508,,,
1731623809.6090791,,,
1731623810.525279,,,
1731623811.52846,,,
1731623812.45958,,,
1731623813.208322,,,
1731623814.154731,,,
1731623815.123689,,,
1731623816.282593,,,
1731623816.967189,,,
1731623817.910291,,,
1731623818.863724,,,
1731623819.8746262,,,
1731623820.616313,,,
1731623821.5221992,,,
1731623822.534579,,,
1731623823.530713,,,
1731623824.2580101,,,
1731623825.1436958,,,
1731623826.088593,,,
1731623827.187728,,,
1731623828.288466,,,
1731623829.232904,,,
1731623830.282259,,,
1731623831.415444,,,
1731623832.101711,,,
1731623833.000524,,,
1731623833.951822,,,
1731623835.0621219,,,
1731623835.757458,,,
1731623836.681986,,,
1731623837.676787,,,
1731623838.803123,,,
1731623839.718666,,,
1731623840.851688,,,
1731623841.553422,,,
1731623842.4692109,,,
1731623843.485045,,,
1731623844.4387789,,,
1731623845.560273,,,
1731623846.5353012,,,
1731623847.6864588,,,
1731623848.4334872,,,
1731623849.379526,,,
1731623850.318793,,,
1731623851.310508,,,
1731623852.435114,,,
1731623853.0950341,,,
1731623853.989235,,,
1731623854.984254,,,
1731623856.645239,,,
1731623857.716867,,,
1731623858.700275,,,
1731623859.726345,,,
1731623860.4094589,,,
1731623861.316681,,,
1731623862.2652621,,,
1731623863.367588,,,
1731623864.472521,,,
1731623865.477291,,,
1731623866.177321,,,
1731623867.090726,,,
1731623868.103116,,,
1731623868.827817,,,
1731623869.7373319,,,
1731623870.7070231,,,
1731623871.802565,,,
1731623872.8294,,,
1731623873.521133,,,
1731623874.4634712,,,
1731623875.470261,,,
1731623876.170512,,,
1731623877.0770822,,,
1731623878.052011,,,
1731623879.16656,,,
1731623880.094817,,,
1731623881.2721841,,,
1731623882.1895628,,,
1731623883.312135,,,
1731623883.997799,,,
1731623884.921752,,,
1731623885.940201,,,
1731623886.621792,,,
1731623887.561839,,,
1731623888.559881,,,
1731623889.6262531,,,
1731623890.630589,,,
1731623891.7365959,,,
1731623892.678741,,,
1731623893.785876,,,
1731623894.479947,,,
1731623895.464391,,,
1731623896.402517,,,
1731623897.118423,,,
1731623898.02637,,,
1731623898.813856,,,
1731623899.703323,,,
1731623900.635197,,,
1731623901.646407,,,
1731623902.381137,,,
1731623903.270808,,,
1731623904.286367,,,
1731623904.988991,,,
1731623905.9199748,,,
1731623906.885101,,,
1731623907.9806561,,,
1731623908.980146,,,
1731623909.8799481,,,
1731623910.630966,,,
1731623911.624589,,,
1731623912.3143969,,,
1731623913.233748,,,
1731623914.2355998,,,
1731623915.343504,,,
1731623916.272521,,,
1731623917.374581,,,
1731623918.084816,,,
1731623918.99022,,,
1731623919.9881852,,,
1731623920.715599,,,
1731623921.606745,,,
1731623922.560008,,,
1731623923.698928,,,
1731623924.385408,,,
1731623925.2889018,,,
1731623926.230813,,,
1731623927.354657,,,
1731623928.1169012,,,
1731623928.995639,,,
1731623929.9585369,,,
1731623930.948763,,,
1731623932.047786,,,
1731623933.165426,,,
1731623933.869961,,,
1731623934.795786,,,
1731623935.780132,,,
1731623936.7716658,,,
1731623937.460335,,,
1731623938.417252,,,
1731623939.3851678,,,
1731623940.442369,,,
1731623941.244044,,,
1731623942.3023129,,,
1731623943.2638988,,,
1731623944.164489,,,
1731623945.167316,,,
1731623945.891,,,
1731623946.823961,,,
1731623947.783067,,,
1731623948.880383,,,
1731623949.883026,,,
1731623950.591212,,,
1731623951.498335,,,
1731623952.448328,,,
1731623953.5743191,,,
1731623954.639076,,,
1731623955.592316,,,
1731623956.69042,,,
1731623957.788332,,,
1731623958.743702,,,
1731623959.8664498,,,
1731623960.838944,,,
1731623961.9750881,,,
1731623962.931679,,,
1731623964.074947,,,
1731623964.756244,,,
1731623965.669794,,,
1731623966.668014,,,
1731623967.390947,,,
1731623968.315726,,,
1731623969.287683,,,
1731623970.064586,,,
1731623970.9017339,,,
1731623971.8416681,,,
1731623972.970416,,,
1731623973.999265,,,
1731623974.722039,,,
1731623975.6644301,,,
1731623976.737779,,,
1731623977.761101,,,
1731623978.832363,,,
1731623979.79966,,,
1731623980.756703,,,
1731623981.520302,,,
1731623982.454766,,,
1731623983.3813949,,,
1731623984.500441,,,
1731623985.569468,,,
1731623986.5253088,,,
1731623987.635797,,,
1731623988.4044852,,,
1731623989.282666,,,
1731623990.2532501,,,
1731623990.982265,,,
1731623991.8897421,,,
1731623992.898104,,,
